AuthorID,Author,Date,Content,Attachments,Reactions
"159985870458322944","MEE6#4876","14-Mar-21 11:03 AM","🔴 **2019Dragon** *(2019Dragon#7011)* se ha ido.","",""
"159985870458322944","MEE6#4876","14-Mar-21 11:03 AM","🔴 **Demeaner** *(Demeaner#6074)* se ha ido.","",""
"159985870458322944","MEE6#4876","14-Mar-21 05:21 PM","🔴 **°•ManuMC•°** *(°•ManuMC•°#8642)* se ha ido.","",""
"159985870458322944","MEE6#4876","16-Mar-21 05:10 PM","🔴 **GalaxyTraveler** *(GalaxyTraveler#4678)* se ha ido.","",""
"159985870458322944","MEE6#4876","16-Mar-21 05:10 PM","🔴 **ReneSchmitke** *(ReneSchmitke#4847)* se ha ido.","",""
"159985870458322944","MEE6#4876","16-Mar-21 05:10 PM","🔴 **haksrt** *(haksrt#0058)* se ha ido.","",""
"159985870458322944","MEE6#4876","16-Mar-21 05:10 PM","🔴 **SantiF** *(SantiF#7385)* se ha ido.","",""
"159985870458322944","MEE6#4876","16-Mar-21 08:18 PM","🔴 **Ramonchu07** *(Ramonchu07#3602)* se ha ido.","",""
"159985870458322944","MEE6#4876","18-Mar-21 12:14 AM","🟢 **Rash** *(Rash#8991)* se ha unido!","",""
"159985870458322944","MEE6#4876","18-Mar-21 01:09 PM","🟢 **Mercuriano** *(Mercuriano#3851)* se ha unido!","",""
"159985870458322944","MEE6#4876","18-Mar-21 01:10 PM","🔴 **Rash** *(Rash#8991)* se ha ido.","",""
"159985870458322944","MEE6#4876","19-Mar-21 09:30 AM","🔴 **HeyMaat** *(HeyMaat#1155)* se ha ido.","",""
"159985870458322944","MEE6#4876","19-Mar-21 09:31 AM","🔴 **alxsd01** *(alxsd01#5417)* se ha ido.","",""
"159985870458322944","MEE6#4876","21-Mar-21 08:47 AM","🟢 **la m roja** *(la m roja#8166)* se ha unido!","",""
"159985870458322944","MEE6#4876","21-Mar-21 02:01 PM","🔴 **nzxthunder** *(nzxthunder#9384)* se ha ido.","",""
"159985870458322944","MEE6#4876","21-Mar-21 07:33 PM","🔴 **la m roja** *(la m roja#8166)* se ha ido.","",""
"159985870458322944","MEE6#4876","25-Mar-21 08:00 PM","🔴 **The_Siber** *(The_Siber#3448)* se ha ido.","",""
"159985870458322944","MEE6#4876","25-Mar-21 08:01 PM","🟢 **The_Siber** *(The_Siber#3448)* se ha unido!","",""
"159985870458322944","MEE6#4876","25-Mar-21 08:11 PM","🔴 **The_Siber** *(The_Siber#3448)* se ha ido.","",""
"159985870458322944","MEE6#4876","25-Mar-21 08:18 PM","🟢 **The_Siber** *(The_Siber#3448)* se ha unido!","",""
"159985870458322944","MEE6#4876","25-Mar-21 08:18 PM","🔴 **The_Siber** *(The_Siber#3448)* se ha ido.","",""
"159985870458322944","MEE6#4876","26-Mar-21 01:21 PM","🟢 **The_Siber** *(The_Siber#3448)* se ha unido!","",""
"159985870458322944","MEE6#4876","26-Mar-21 01:55 PM","🟢 **LogiCraft Engine** *(LogiCraft Engine#2050)* se ha unido!","",""
"159985870458322944","MEE6#4876","26-Mar-21 10:25 PM","🟢 **You can't defeat me** *(You can't defeat me#4698)* se ha unido!","",""
"159985870458322944","MEE6#4876","26-Mar-21 10:29 PM","🔴 **You can't defeat me** *(You can't defeat me#4698)* se ha ido.","",""
"159985870458322944","MEE6#4876","26-Mar-21 10:29 PM","🟢 **You can't defeat me** *(You can't defeat me#4698)* se ha unido!","",""
"159985870458322944","MEE6#4876","26-Mar-21 10:30 PM","🔴 **You can't defeat me** *(You can't defeat me#4698)* se ha ido.","",""
"159985870458322944","MEE6#4876","26-Mar-21 10:44 PM","🔴 **Voideon** *(Voideon#1193)* se ha ido.","",""
"159985870458322944","MEE6#4876","26-Mar-21 10:48 PM","🔴 **The_Siber** *(The_Siber#3448)* se ha ido.","",""
"159985870458322944","MEE6#4876","27-Mar-21 12:36 AM","🟢 **Voideon** *(Voideon#1193)* se ha unido!","",""
"159985870458322944","MEE6#4876","27-Mar-21 12:36 AM","🟢 **The_Siber** *(The_Siber#3448)* se ha unido!","",""
"159985870458322944","MEE6#4876","27-Mar-21 11:12 AM","🟢 **Alastor** *(Alastor#5326)* se ha unido!","",""
"159985870458322944","MEE6#4876","28-Mar-21 09:19 PM","🟢 **EKMA** *(EKMA#4242)* se ha unido!","",""
"159985870458322944","MEE6#4876","29-Mar-21 10:14 PM","🟢 **Siber3** *(Siber3#8280)* se ha unido!","",""
"159985870458322944","MEE6#4876","29-Mar-21 10:14 PM","🔴 **Siber3** *(Siber3#8280)* se ha ido.","",""
"159985870458322944","MEE6#4876","31-Mar-21 01:02 AM","🟢 **Dr-DiVianco01** *(Dr-DiVianco01#0363)* se ha unido!","",""
"159985870458322944","MEE6#4876","31-Mar-21 06:49 AM","🔴 **Dr-DiVianco01** *(Dr-DiVianco01#0363)* se ha ido.","",""
"159985870458322944","MEE6#4876","01-Apr-21 11:27 PM","🟢 **Spectraul** *(Spectraul#0001)* se ha unido!","",""
"159985870458322944","MEE6#4876","02-Apr-21 09:46 AM","🔴 **Alastor** *(Alastor#5326)* se ha ido.","",""
"159985870458322944","MEE6#4876","03-Apr-21 07:09 PM","🟢 **Google** *(Google#5222)* se ha unido!","",""
"159985870458322944","MEE6#4876","04-Apr-21 08:28 PM","🔴 **Google** *(Google#5222)* se ha ido.","",""
"159985870458322944","MEE6#4876","05-Apr-21 12:35 PM","🔴 **DISBOARD** *(DISBOARD#2760)* se ha ido.","",""
"159985870458322944","MEE6#4876","05-Apr-21 12:36 PM","🟢 **DISBOARD** *(DISBOARD#2760)* se ha unido!","",""
"159985870458322944","MEE6#4876","05-Apr-21 02:07 PM","🔴 **DISBOARD** *(DISBOARD#2760)* se ha ido.","",""
"159985870458322944","MEE6#4876","05-Apr-21 02:20 PM","🟢 **DISBOARD** *(DISBOARD#2760)* se ha unido!","",""
"159985870458322944","MEE6#4876","05-Apr-21 02:22 PM","🔴 **DISBOARD** *(DISBOARD#2760)* se ha ido.","",""
"159985870458322944","MEE6#4876","05-Apr-21 02:23 PM","🟢 **DISBOARD** *(DISBOARD#2760)* se ha unido!","",""
"159985870458322944","MEE6#4876","05-Apr-21 02:23 PM","🔴 **DISBOARD** *(DISBOARD#2760)* se ha ido.","",""
"159985870458322944","MEE6#4876","08-Apr-21 09:44 PM","🟢 **SibOwO** *(SibOwO#5222)* se ha unido!","",""
"458738156695584770","The_Siber#3448","08-Apr-21 09:45 PM","bieeeen","",""
"159985870458322944","MEE6#4876","08-Apr-21 09:46 PM","🔴 **SibOwO** *(SibOwO#5222)* se ha ido.","",""
"159985870458322944","MEE6#4876","08-Apr-21 09:48 PM","🟢 **SibOwO** *(SibOwO#5222)* se ha unido!","",""
"159985870458322944","MEE6#4876","10-Apr-21 02:41 PM","🟢 **DISBOARD** *(DISBOARD#2760)* se ha unido!","",""
"159985870458322944","MEE6#4876","11-Apr-21 10:30 PM","🟢 **Jochu** *(Jochu#9645)* se ha unido!","",""
"159985870458322944","MEE6#4876","11-Apr-21 10:36 PM","🔴 **Jochu** *(Jochu#9645)* se ha ido.","",""
"159985870458322944","MEE6#4876","12-Apr-21 08:15 PM","🔴 **SibOwO** *(SibOwO#5222)* se ha ido.","",""
"159985870458322944","MEE6#4876","12-Apr-21 08:16 PM","🟢 **SibOwO** *(SibOwO#5222)* se ha unido!","",""
"159985870458322944","MEE6#4876","12-Apr-21 08:17 PM","🔴 **SibOwO** *(SibOwO#5222)* se ha ido.","",""
"159985870458322944","MEE6#4876","12-Apr-21 08:18 PM","🟢 **SibOwO** *(SibOwO#5222)* se ha unido!","",""
"458738156695584770","The_Siber#3448","20-Apr-21 02:57 PM","Mario esto sigue funcionando?","",""
"355636164897669122","SISPLAU#7555","20-Apr-21 02:57 PM","nop","",""
"458738156695584770","The_Siber#3448","20-Apr-21 02:57 PM","Ah bien","",""
"355636164897669122","SISPLAU#7555","20-Apr-21 02:58 PM","no te acuerdas antes que has hecho / kill a gali xD","",""
"458738156695584770","The_Siber#3448","20-Apr-21 02:58 PM","Sep, por eso digo","",""
"323378898794446850","mariv1k#5321","20-Apr-21 03:05 PM","lo meto en la uodate","",""
"824989001999712337","LogiCraft Engine#2050","25-Apr-21 06:37 PM","🔴 **The_Siber** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","25-Apr-21 06:47 PM","🟢 **The_Siber** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","25-Apr-21 09:31 PM","🟢 **OwO** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","25-Apr-21 09:39 PM","🟢 **Kradin** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","25-Apr-21 09:42 PM","🔴 **OwO** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:46 PM","🔴 **The_Siber** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:46 PM","🟢 **The_Siber** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:53 PM","🔴 **The_Siber** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:53 PM","🟢 **The_Siber** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:55 PM","🔴 **GaliGoat** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:56 PM","🔴 **The_Siber** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:56 PM","🟢 **The_Siber** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:57 PM","🟢 **GaliGoat** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:57 PM","🔴 **The_Siber** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 02:58 PM","🟢 **The_Siber** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","26-Apr-21 11:21 PM","🔴 **Nogassov** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","27-Apr-21 08:17 PM","🔴 **Tigeric** se ha ido :c","",""
"824989001999712337","LogiCraft Engine#2050","28-Apr-21 12:16 AM","🟢 **Yuri** se ha unido!","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 11:12 AM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 11:12 AM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 11:12 AM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 11:17 AM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 12:51 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 12:51 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 12:52 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 12:52 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 01:05 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 01:05 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 02:40 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 02:40 PM","","",""
"824989001999712337","LogiCraft Engine#2050","01-May-21 06:43 PM","","",""
"824989001999712337","LogiCraft Engine#2050","05-May-21 06:52 PM","","",""
"824989001999712337","LogiCraft Engine#2050","05-May-21 07:03 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 09:35 AM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 09:53 AM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 10:20 AM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 11:09 AM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 03:03 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 03:05 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 03:36 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 06:07 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 06:07 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 06:33 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 08:42 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 10:08 PM","","",""
"824989001999712337","LogiCraft Engine#2050","06-May-21 10:09 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 02:08 AM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 03:01 AM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 03:40 AM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 01:53 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 04:07 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 04:10 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 04:13 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 04:14 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 06:04 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 06:05 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 06:14 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 07:33 PM","","",""
"824989001999712337","LogiCraft Engine#2050","07-May-21 10:08 PM","","",""
"824989001999712337","LogiCraft Engine#2050","08-May-21 07:11 AM","","",""
"824989001999712337","LogiCraft Engine#2050","08-May-21 08:13 AM","","",""
"824989001999712337","LogiCraft Engine#2050","08-May-21 01:01 PM","","",""
"824989001999712337","LogiCraft Engine#2050","08-May-21 01:01 PM","","",""
